2024-03-11 22:15:49,616 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-11 22:15:49,621 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:50,545 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/media/table/examples_1_0357656e481e2f332902.table.json
2024-03-11 22:15:50,549 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/media/table
2024-03-11 22:15:50,561 INFO    wandb-upload_0:35172 [upload_job.py:push():89] Uploaded file /home/ngin/.local/share/wandb/artifacts/staging/tmpge9viq2c
2024-03-11 22:15:51,441 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:51,468 INFO    wandb-upload_1:35172 [upload_job.py:push():131] Uploaded file /tmp/tmpszb1iquhwandb/gev42gt4-media/table/examples_1_0357656e481e2f332902.table.json
2024-03-11 22:15:51,707 INFO    SenderThread:35172 [sender.py:send_request_log_artifact():1431] logged artifact run-ics12dis-conf_table - {'id': 'QXJ0aWZhY3Q6NzUxNjA5MDg0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzcyMTExOA==', 'latestArtifact': None}}
2024-03-11 22:15:51,708 DEBUG   SenderThread:35172 [sender.py:send():378] send: files
2024-03-11 22:15:51,708 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file media/table/conf_table_0_ef1aeaacf8f3df1da2a2.table.json with policy now
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:51,711 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:51,711 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: status_report
2024-03-11 22:15:51,715 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:51,716 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: log_artifact
2024-03-11 22:15:52,363 INFO    wandb-upload_0:35172 [upload_job.py:push():131] Uploaded file /tmp/tmpszb1iquhwandb/4rtwx5l9-media/table/conf_table_0_ef1aeaacf8f3df1da2a2.table.json
2024-03-11 22:15:52,545 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20240311_221544-ics12dis/files/wandb-summary.json
2024-03-11 22:15:52,973 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:53,352 INFO    wandb-upload_0:35172 [upload_job.py:push():89] Uploaded file /home/ngin/.local/share/wandb/artifacts/staging/tmptrylvccq
2024-03-11 22:15:53,546 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
2024-03-11 22:15:54,426 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:54,434 INFO    SenderThread:35172 [sender.py:send_request_log_artifact():1431] logged artifact run-ics12dis-examples - {'id': 'QXJ0aWZhY3Q6NzUxNjA5MTQ0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NzcyMTEzNQ==', 'latestArtifact': None}}
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: files
2024-03-11 22:15:54,434 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file media/table/examples_1_0357656e481e2f332902.table.json with policy now
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,434 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,435 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,435 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:54,435 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:54,437 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:54,438 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,438 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,438 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:54,438 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:54,438 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:54,438 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:54,439 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:54,440 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:54,440 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:54,441 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:54,441 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:54,442 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:54,546 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/wandb-summary.json
2024-03-11 22:15:55,253 INFO    wandb-upload_1:35172 [upload_job.py:push():131] Uploaded file /tmp/tmpszb1iquhwandb/hn52vre3-media/table/examples_1_0357656e481e2f332902.table.json
2024-03-11 22:15:55,547 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
2024-03-11 22:15:55,920 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:55,921 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:55,921 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:55,923 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:56,547 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
2024-03-11 22:15:56,548 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/wandb-summary.json
2024-03-11 22:15:56,720 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: status_report
2024-03-11 22:15:57,342 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:57,343 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:57,343 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:57,344 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:57,549 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/output.log
2024-03-11 22:15:57,549 INFO    Thread-12 :35172 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20240311_221544-ics12dis/files/wandb-summary.json
2024-03-11 22:15:57,954 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:57,956 DEBUG   SenderThread:35172 [sender.py:send():378] send: metric
2024-03-11 22:15:57,956 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:57,956 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:57,957 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:57,982 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:57,983 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
2024-03-11 22:15:57,983 DEBUG   SenderThread:35172 [sender.py:send_request():405] send_request: summary_record
2024-03-11 22:15:57,983 INFO    SenderThread:35172 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-03-11 22:15:57,997 DEBUG   HandlerThread:35172 [handler.py:handle_request():146] handle_request: partial_history
2024-03-11 22:15:57,997 DEBUG   SenderThread:35172 [sender.py:send():378] send: history
